city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
1308,2010,承德市,地级市,888.9619,15.68,51.04,33.28,,1394058,4537041,2958520,94.31,25.72,13.2579,2.02,31.69,66.29000000000001,24.93,747026,29964.94,347.63,39.7869987487793,.0491488147491339
1310,2010,廊坊市,地级市,1351.0982,11.66,53.57,34.77,,1574845,7238101,4698036,651.77,34.64,34.9462,.46,42.09,57.45,30.88,1149538,37225.97,436.39,48.13999938964844,1.054605205846597
1301,2010,石家庄市,地级市,3401.0186,10.87,48.63,40.51,,3696054,16537569,13776563,624.15,84.15000000000001,41.3548,.49,36.97,62.54,80.73,2539667,31458.78,1017.52,50.81000137329102,.5922150333238585
1311,2011,衡水市,地级市,929.0700000000001,18.79,52.56,28.65,,1745400,4883300,2662000,499.69,26.96,37.0581,.5600000000000001,36.2,63.24,25.19,730500,28999.6,436.39,40.80199813842773,.2634983355569246
1303,2011,秦皇岛市,地级市,1070.08,13.08,39.2,47.72,,1399400,4194800,5106600,371.43,29.88,14.76,.44,37.55,62.01,29.88,1111388,37195.05,300.62,48.45000076293945,.8723253824508718
1307,2011,张家口市,地级市,1118.61,16.12,44.2,39.69,,1802800,4943800,4439600,126.76,37.3,33.04,1.23,36.22,62.55,34.76,1162274,33437.11,437.37,46.41999816894531,.1607363258930336
1310,2011,廊坊市,地级市,1611.42,10.82,54.33,34.85,,1742800,8755000,5616400,660.9400000000001,39.53,37.2262,.35,47.31,52.34,37.27,1490022,39979.13,440.03,49.43999862670898,1.328819844044815
1304,2011,邯郸市,地级市,2789.03,12.57,54.77,32.66,,3506100,15274300,9109800,812.43,58.44,65.1367,3.64,38.04,58.32,52.13,1882913,36119.57,923.92,46.58000183105469,.6475520002984479
1309,2011,沧州市,地级市,2585.2,11.44,52.56,36,,2958400,13587000,9306600,522.89,48.58,37.2,1.36,36.99,61.65,44.15,1598219,36199.75,719.77,41.67900085449219,.4564647035079055
1301,2011,石家庄市,地级市,4082.68,10.16,49.77,40.07,,4150000,20319000,16357900,629.28,84.8,43.0246,.48,35.97,63.55,81.2,2852698,35131.75,1027.98,52.0099983215332,.7283294250119696
